DATE[day/month/year hour:min],t[days],JDfrom0,JD,Qsup_tot[m3/s],Qsub_tot[m3/s],Etot[kg/ha],EOCtot[kg/ha]
18/9/2002 12:00,260.500000,731477.500000,260.500000,0.331127,0.088065,0.000043,0.005564
18/9/2002 13:00,260.541667,731477.541667,260.541667,0.330009,0.088060,0.000041,0.005542
18/9/2002 14:00,260.583333,731477.583333,260.583333,0.328905,0.088056,0.000038,0.005521
18/9/2002 15:00,260.625000,731477.625000,260.625000,0.327817,0.088051,0.000036,0.005500
18/9/2002 16:00,260.666667,731477.666667,260.666667,0.326743,0.088047,0.000034,0.005480
18/9/2002 17:00,260.708333,731477.708333,260.708333,0.325685,0.088042,0.000032,0.005459
18/9/2002 18:00,260.750000,731477.750000,260.750000,0.324642,0.088037,0.000030,0.005439
18/9/2002 19:00,260.791667,731477.791667,260.791667,0.323613,0.088033,0.000028,0.005420
18/9/2002 20:00,260.833333,731477.833333,260.833333,0.322599,0.088029,0.000026,0.005400
18/9/2002 21:00,260.875000,731477.875000,260.875000,0.321598,0.088024,0.000024,0.005381
18/9/2002 22:00,260.916667,731477.916667,260.916667,0.320612,0.088019,0.000023,0.005362
18/9/2002 23:00,260.958333,731477.958333,260.958333,0.319638,0.088015,0.000021,0.005344
19/9/2002  0:00,261.000000,731478.000000,261.000000,0.318678,0.088010,0.000019,0.005326
19/9/2002  1:00,261.041667,731478.041667,261.041667,0.317732,0.088005,0.000018,0.005307
19/9/2002  2:00,261.083333,731478.083333,261.083333,0.316798,0.088000,0.000017,0.005290
19/9/2002  3:00,261.125000,731478.125000,261.125000,0.315878,0.087996,0.000015,0.005272
19/9/2002  4:00,261.166667,731478.166667,261.166667,0.314972,0.087991,0.000014,0.005255
19/9/2002  5:00,261.208333,731478.208333,261.208333,0.314079,0.087986,0.000013,0.005238
19/9/2002  6:00,261.250000,731478.250000,261.250000,0.313200,0.087982,0.000012,0.005221
19/9/2002  7:00,261.291667,731478.291667,261.291667,0.312334,0.087977,0.000011,0.005204
19/9/2002  8:00,261.333333,731478.333333,261.333333,0.311479,0.087972,0.000010,0.005188
19/9/2002  9:00,261.375000,731478.375000,261.375000,0.310637,0.087967,0.000009,0.005171
19/9/2002 10:00,261.416667,731478.416667,261.416667,0.309807,0.087962,0.000008,0.005155
19/9/2002 11:00,261.458333,731478.458333,261.458333,0.308988,0.087957,0.000007,0.005139
19/9/2002 12:00,261.500000,731478.500000,261.500000,0.308180,0.087952,0.000007,0.005124
19/9/2002 13:00,261.541667,731478.541667,261.541667,0.307383,0.087947,0.000006,0.005108
19/9/2002 14:00,261.583333,731478.583333,261.583333,0.306596,0.087942,0.000005,0.005093
19/9/2002 15:00,261.625000,731478.625000,261.625000,0.305821,0.087936,0.000005,0.005078
19/9/2002 16:00,261.666667,731478.666667,261.666667,0.305055,0.087931,0.000004,0.005063
19/9/2002 17:00,261.708333,731478.708333,261.708333,0.304299,0.087925,0.000004,0.005048
19/9/2002 18:00,261.750000,731478.750000,261.750000,0.303553,0.087920,0.000003,0.005034
19/9/2002 19:00,261.791667,731478.791667,261.791667,0.302817,0.087915,0.000003,0.005019
19/9/2002 20:00,261.833333,731478.833333,261.833333,0.302091,0.087910,0.000003,0.005005
19/9/2002 21:00,261.875000,731478.875000,261.875000,0.301376,0.087905,0.000002,0.004991
19/9/2002 22:00,261.916667,731478.916667,261.916667,0.300669,0.087899,0.000002,0.004978
19/9/2002 23:00,261.958333,731478.958333,261.958333,0.299970,0.087894,0.000002,0.004964
20/9/2002  0:00,262.000000,731479.000000,262.000000,0.299279,0.087889,0.000001,0.004951
20/9/2002  1:00,262.041667,731479.041667,262.041667,0.298597,0.087883,0.000001,0.004937
20/9/2002  2:00,262.083333,731479.083333,262.083333,0.297924,0.087878,0.000001,0.004924
20/9/2002  3:00,262.125000,731479.125000,262.125000,0.297259,0.087873,0.000001,0.004912
20/9/2002  4:00,262.166667,731479.166667,262.166667,0.296602,0.087867,0.000001,0.004899
20/9/2002  5:00,262.208333,731479.208333,262.208333,0.295953,0.087862,0.000001,0.004886
20/9/2002  6:00,262.250000,731479.250000,262.250000,0.295310,0.087857,0.000001,0.004874
20/9/2002  7:00,262.291667,731479.291667,262.291667,0.294658,0.087851,0.000000,0.004862
20/9/2002  8:00,262.333333,731479.333333,262.333333,0.294012,0.087846,0.000000,0.004850
20/9/2002  9:00,262.375000,731479.375000,262.375000,0.293375,0.087839,0.000000,0.004838
20/9/2002 10:00,262.416667,731479.416667,262.416667,0.292750,0.087833,0.000000,0.004826
20/9/2002 11:00,262.458333,731479.458333,262.458333,0.292134,0.087826,0.000000,0.004814
20/9/2002 12:00,262.500000,731479.500000,262.500000,0.291528,0.087819,0.000000,0.004803
20/9/2002 13:00,262.541667,731479.541667,262.541667,0.290931,0.087813,0.000000,0.004791
20/9/2002 14:00,262.583333,731479.583333,262.583333,0.290343,0.087803,0.000000,0.004780
20/9/2002 15:00,262.625000,731479.625000,262.625000,0.289763,0.087797,0.000000,0.004769
20/9/2002 16:00,262.666667,731479.666667,262.666667,0.289191,0.087791,0.000000,0.004758
20/9/2002 17:00,262.708333,731479.708333,262.708333,0.288627,0.087784,0.000000,0.004747
20/9/2002 18:00,262.750000,731479.750000,262.750000,0.288070,0.087776,0.000000,0.004737
20/9/2002 19:00,262.791667,731479.791667,262.791667,0.287520,0.087771,0.000000,0.004726
20/9/2002 20:00,262.833333,731479.833333,262.833333,0.286976,0.087765,0.000000,0.004716
20/9/2002 21:00,262.875000,731479.875000,262.875000,0.286439,0.087759,0.000000,0.004705
20/9/2002 22:00,262.916667,731479.916667,262.916667,0.285907,0.087754,0.000000,0.004695
20/9/2002 23:00,262.958333,731479.958333,262.958333,0.285381,0.087749,0.000000,0.004685
21/9/2002  0:00,263.000000,731480.000000,263.000000,0.284861,0.087743,0.000000,0.004675
21/9/2002  1:00,263.041667,731480.041667,263.041667,0.284347,0.087738,0.000000,0.004665
21/9/2002  2:00,263.083333,731480.083333,263.083333,0.283839,0.087732,0.000000,0.004656
21/9/2002  3:00,263.125000,731480.125000,263.125000,0.283337,0.087727,0.000000,0.004646
21/9/2002  4:00,263.166667,731480.166667,263.166667,0.282840,0.087722,0.000000,0.004636
21/9/2002  5:00,263.208333,731480.208333,263.208333,0.282349,0.087717,0.000000,0.004627
21/9/2002  6:00,263.250000,731480.250000,263.250000,0.281864,0.087712,0.000000,0.004618
21/9/2002  7:00,263.291667,731480.291667,263.291667,0.281385,0.087707,0.000000,0.004609
21/9/2002  8:00,263.333333,731480.333333,263.333333,0.280911,0.087703,0.000000,0.004600
21/9/2002  9:00,263.375000,731480.375000,263.375000,0.280444,0.087697,0.000000,0.004591
21/9/2002 10:00,263.416667,731480.416667,263.416667,0.279983,0.087691,0.000000,0.004582
21/9/2002 11:00,263.458333,731480.458333,263.458333,0.279527,0.087686,0.000000,0.004573
21/9/2002 12:00,263.500000,731480.500000,263.500000,0.279078,0.087681,0.000000,0.004564
21/9/2002 13:00,263.541667,731480.541667,263.541667,0.278635,0.087674,0.000000,0.004556
21/9/2002 14:00,263.583333,731480.583333,263.583333,0.278197,0.087668,0.000000,0.004547
21/9/2002 15:00,263.625000,731480.625000,263.625000,0.277766,0.087660,0.000000,0.004539
21/9/2002 16:00,263.666667,731480.666667,263.666667,0.277340,0.087654,0.000000,0.004531
21/9/2002 17:00,263.708333,731480.708333,263.708333,0.276919,0.087648,0.000000,0.004522
21/9/2002 18:00,263.750000,731480.750000,263.750000,0.276504,0.087643,0.000000,0.004514
21/9/2002 19:00,263.791667,731480.791667,263.791667,0.276093,0.087638,0.000000,0.004506
21/9/2002 20:00,263.833333,731480.833333,263.833333,0.275687,0.087633,0.000000,0.004498
21/9/2002 21:00,263.875000,731480.875000,263.875000,0.275286,0.087628,0.000000,0.004490
21/9/2002 22:00,263.916667,731480.916667,263.916667,0.274890,0.087622,0.000000,0.004483
21/9/2002 23:00,263.958333,731480.958333,263.958333,0.274499,0.087616,0.000000,0.004475
22/9/2002  0:00,264.000000,731481.000000,264.000000,0.274112,0.087610,0.000000,0.004467
22/9/2002  1:00,264.041667,731481.041667,264.041667,0.273728,0.087605,0.000000,0.004460
22/9/2002  2:00,264.083333,731481.083333,264.083333,0.273348,0.087600,0.000000,0.004452
22/9/2002  3:00,264.125000,731481.125000,264.125000,0.272971,0.087595,0.000000,0.004445
22/9/2002  4:00,264.166667,731481.166667,264.166667,0.272598,0.087589,0.000000,0.004438
22/9/2002  5:00,264.208333,731481.208333,264.208333,0.273575,0.087590,0.000016,0.004798
22/9/2002  6:00,264.250000,731481.250000,264.250000,0.273110,0.087586,0.000009,0.004523
22/9/2002  7:00,264.291667,731481.291667,264.291667,0.272741,0.087581,0.000010,0.004514
22/9/2002  8:00,264.333333,731481.333333,264.333333,0.272460,0.087576,0.000014,0.004507
22/9/2002  9:00,264.375000,731481.375000,264.375000,0.272272,0.087570,0.000021,0.004499
22/9/2002 10:00,264.416667,731481.416667,264.416667,0.271936,0.087565,0.000025,0.004491
22/9/2002 11:00,264.458333,731481.458333,264.458333,0.271384,0.087560,0.000024,0.004484
22/9/2002 12:00,264.500000,731481.500000,264.500000,0.270915,0.087555,0.000021,0.004476
22/9/2002 13:00,264.541667,731481.541667,264.541667,0.270672,0.087550,0.000020,0.004469
22/9/2002 14:00,264.583333,731481.583333,264.583333,0.270546,0.087545,0.000020,0.004461
22/9/2002 15:00,264.625000,731481.625000,264.625000,0.270353,0.087540,0.000021,0.004454
22/9/2002 16:00,264.666667,731481.666667,264.666667,0.270063,0.087534,0.000020,0.004447
22/9/2002 17:00,264.708333,731481.708333,264.708333,0.269758,0.087529,0.000019,0.004440
22/9/2002 18:00,264.750000,731481.750000,264.750000,0.269475,0.087524,0.000018,0.004433
22/9/2002 19:00,264.791667,731481.791667,264.791667,0.269196,0.087518,0.000016,0.004426
22/9/2002 20:00,264.833333,731481.833333,264.833333,0.268920,0.087513,0.000015,0.004419
22/9/2002 21:00,264.875000,731481.875000,264.875000,0.268676,0.087507,0.000014,0.004412
22/9/2002 22:00,264.916667,731481.916667,264.916667,0.268484,0.087501,0.000015,0.004406
22/9/2002 23:00,264.958333,731481.958333,264.958333,0.268334,0.087495,0.000017,0.004399
23/9/2002  0:00,265.000000,731482.000000,265.000000,0.268195,0.087490,0.000020,0.004392
23/9/2002  1:00,265.041667,731482.041667,265.041667,0.268042,0.087485,0.000022,0.004386
23/9/2002  2:00,265.083333,731482.083333,265.083333,0.267861,0.087481,0.000024,0.004379
23/9/2002  3:00,265.125000,731482.125000,265.125000,0.267650,0.087475,0.000025,0.004373
23/9/2002  4:00,265.166667,731482.166667,265.166667,0.267413,0.087470,0.000026,0.004366
23/9/2002  5:00,265.208333,731482.208333,265.208333,0.267158,0.087464,0.000027,0.004360
23/9/2002  6:00,265.250000,731482.250000,265.250000,0.266895,0.087459,0.000027,0.004353
23/9/2002  7:00,265.291667,731482.291667,265.291667,0.266630,0.087455,0.000028,0.004347
23/9/2002  8:00,265.333333,731482.333333,265.333333,0.266368,0.087449,0.000028,0.004341
23/9/2002  9:00,265.375000,731482.375000,265.375000,0.266113,0.087445,0.000028,0.004335
23/9/2002 10:00,265.416667,731482.416667,265.416667,0.265864,0.087441,0.000028,0.004328
23/9/2002 11:00,265.458333,731482.458333,265.458333,0.265620,0.087436,0.000027,0.004322
23/9/2002 12:00,265.500000,731482.500000,265.500000,0.265378,0.087432,0.000027,0.004316
23/9/2002 13:00,265.541667,731482.541667,265.541667,0.265135,0.087427,0.000026,0.004310
23/9/2002 14:00,265.583333,731482.583333,265.583333,0.264890,0.087423,0.000025,0.004304
23/9/2002 15:00,265.625000,731482.625000,265.625000,0.264644,0.087419,0.000024,0.004298
23/9/2002 16:00,265.666667,731482.666667,265.666667,0.264398,0.087414,0.000023,0.004292
23/9/2002 17:00,265.708333,731482.708333,265.708333,0.264151,0.087410,0.000021,0.004286
23/9/2002 18:00,265.750000,731482.750000,265.750000,0.263904,0.087406,0.000020,0.004281
23/9/2002 19:00,265.791667,731482.791667,265.791667,0.263658,0.087401,0.000019,0.004275
23/9/2002 20:00,265.833333,731482.833333,265.833333,0.263413,0.087396,0.000018,0.004269
23/9/2002 21:00,265.875000,731482.875000,265.875000,0.263167,0.087391,0.000018,0.004264
23/9/2002 22:00,265.916667,731482.916667,265.916667,0.262921,0.087387,0.000017,0.004258
23/9/2002 23:00,265.958333,731482.958333,265.958333,0.262674,0.087382,0.000017,0.004252
24/9/2002  0:00,266.000000,731483.000000,266.000000,0.262425,0.087377,0.000017,0.004247
24/9/2002  1:00,266.041667,731483.041667,266.041667,0.262175,0.087372,0.000017,0.004241
24/9/2002  2:00,266.083333,731483.083333,266.083333,0.261924,0.087367,0.000017,0.004236
24/9/2002  3:00,266.125000,731483.125000,266.125000,0.261673,0.087363,0.000018,0.004231
24/9/2002  4:00,266.166667,731483.166667,266.166667,0.261421,0.087358,0.000018,0.004225
24/9/2002  5:00,266.208333,731483.208333,266.208333,0.262485,0.087359,0.000034,0.004575
24/9/2002  6:00,266.250000,731483.250000,266.250000,0.262141,0.087354,0.000028,0.004311
24/9/2002  7:00,266.291667,731483.291667,266.291667,0.261882,0.087350,0.000030,0.004304
24/9/2002  8:00,266.333333,731483.333333,266.333333,0.261694,0.087347,0.000034,0.004298
24/9/2002  9:00,266.375000,731483.375000,266.375000,0.261594,0.087343,0.000041,0.004292
24/9/2002 10:00,266.416667,731483.416667,266.416667,0.261387,0.087340,0.000046,0.004287
24/9/2002 11:00,266.458333,731483.458333,266.458333,0.260962,0.087336,0.000046,0.004281
24/9/2002 12:00,266.500000,731483.500000,266.500000,0.260572,0.087331,0.000043,0.004275
24/9/2002 13:00,266.541667,731483.541667,266.541667,0.260379,0.087326,0.000042,0.004269
24/9/2002 14:00,266.583333,731483.583333,266.583333,0.260331,0.087322,0.000043,0.004264
24/9/2002 15:00,266.625000,731483.625000,266.625000,0.260255,0.087317,0.000044,0.004258
24/9/2002 16:00,266.666667,731483.666667,266.666667,0.260080,0.087313,0.000044,0.004253
24/9/2002 17:00,266.708333,731483.708333,266.708333,0.259867,0.087308,0.000043,0.004247
24/9/2002 18:00,266.750000,731483.750000,266.750000,0.259669,0.087304,0.000041,0.004242
24/9/2002 19:00,266.791667,731483.791667,266.791667,0.259480,0.087299,0.000040,0.004236
24/9/2002 20:00,266.833333,731483.833333,266.833333,0.259288,0.087295,0.000038,0.004231
24/9/2002 21:00,266.875000,731483.875000,266.875000,0.259112,0.087290,0.000037,0.004226
24/9/2002 22:00,266.916667,731483.916667,266.916667,0.258980,0.087285,0.000037,0.004221
24/9/2002 23:00,266.958333,731483.958333,266.958333,0.258895,0.087280,0.000038,0.004215
25/9/2002  0:00,267.000000,731484.000000,267.000000,0.258834,0.087274,0.000039,0.004210
25/9/2002  1:00,267.041667,731484.041667,267.041667,0.258769,0.087269,0.000041,0.004205
25/9/2002  2:00,267.083333,731484.083333,267.083333,0.258680,0.087264,0.000042,0.004200
25/9/2002  3:00,267.125000,731484.125000,267.125000,0.258559,0.087260,0.000043,0.004195
25/9/2002  4:00,267.166667,731484.166667,267.166667,0.258410,0.087254,0.000043,0.004190
25/9/2002  5:00,267.208333,731484.208333,267.208333,0.258238,0.087249,0.000044,0.004185
25/9/2002  6:00,267.250000,731484.250000,267.250000,0.258054,0.087244,0.000044,0.004180
25/9/2002  7:00,267.291667,731484.291667,267.291667,0.257865,0.087238,0.000044,0.004175
25/9/2002  8:00,267.333333,731484.333333,267.333333,0.257679,0.087234,0.000044,0.004170
25/9/2002  9:00,267.375000,731484.375000,267.375000,0.257499,0.087230,0.000044,0.004165
25/9/2002 10:00,267.416667,731484.416667,267.416667,0.257324,0.087226,0.000044,0.004160
25/9/2002 11:00,267.458333,731484.458333,267.458333,0.257155,0.087222,0.000044,0.004155
25/9/2002 12:00,267.500000,731484.500000,267.500000,0.256988,0.087217,0.000044,0.004150
25/9/2002 13:00,267.541667,731484.541667,267.541667,0.256820,0.087213,0.000043,0.004145
25/9/2002 14:00,267.583333,731484.583333,267.583333,0.256650,0.087209,0.000042,0.004141
25/9/2002 15:00,267.625000,731484.625000,267.625000,0.256478,0.087204,0.000041,0.004136
25/9/2002 16:00,267.666667,731484.666667,267.666667,0.256303,0.087200,0.000040,0.004131
25/9/2002 17:00,267.708333,731484.708333,267.708333,0.256126,0.087196,0.000039,0.004127
25/9/2002 18:00,267.750000,731484.750000,267.750000,0.255948,0.087191,0.000038,0.004122
25/9/2002 19:00,267.791667,731484.791667,267.791667,0.255770,0.087187,0.000037,0.004117
25/9/2002 20:00,267.833333,731484.833333,267.833333,0.255591,0.087182,0.000036,0.004113
25/9/2002 21:00,267.875000,731484.875000,267.875000,0.255412,0.087178,0.000035,0.004108
25/9/2002 22:00,267.916667,731484.916667,267.916667,0.255233,0.087174,0.000034,0.004104
25/9/2002 23:00,267.958333,731484.958333,267.958333,0.255052,0.087168,0.000033,0.004099
26/9/2002  0:00,268.000000,731485.000000,268.000000,0.254869,0.087163,0.000032,0.004095
26/9/2002  1:00,268.041667,731485.041667,268.041667,0.254684,0.087158,0.000032,0.004091
26/9/2002  2:00,268.083333,731485.083333,268.083333,0.254497,0.087153,0.000032,0.004086
26/9/2002  3:00,268.125000,731485.125000,268.125000,0.254309,0.087148,0.000031,0.004082
26/9/2002  4:00,268.166667,731485.166667,268.166667,0.255411,0.087147,0.000047,0.004423
26/9/2002  5:00,268.208333,731485.208333,268.208333,0.255107,0.087143,0.000040,0.004167
26/9/2002  6:00,268.250000,731485.250000,268.250000,0.254905,0.087139,0.000041,0.004162
26/9/2002  7:00,268.291667,731485.291667,268.291667,0.254783,0.087135,0.000044,0.004156
26/9/2002  8:00,268.333333,731485.333333,268.333333,0.254725,0.087131,0.000050,0.004151
26/9/2002  9:00,268.375000,731485.375000,268.375000,0.254590,0.087126,0.000055,0.004147
26/9/2002 10:00,268.416667,731485.416667,268.416667,0.254237,0.087122,0.000054,0.004142
26/9/2002 11:00,268.458333,731485.458333,268.458333,0.253885,0.087118,0.000051,0.004137
26/9/2002 12:00,268.500000,731485.500000,268.500000,0.253709,0.087113,0.000050,0.004132
26/9/2002 13:00,268.541667,731485.541667,268.541667,0.253691,0.087109,0.000050,0.004127
26/9/2002 14:00,268.583333,731485.583333,268.583333,0.253673,0.087105,0.000050,0.004123
26/9/2002 15:00,268.625000,731485.625000,268.625000,0.253553,0.087100,0.000050,0.004118
26/9/2002 16:00,268.666667,731485.666667,268.666667,0.253374,0.087096,0.000049,0.004113
26/9/2002 17:00,268.708333,731485.708333,268.708333,0.253209,0.087091,0.000048,0.004109
26/9/2002 18:00,268.750000,731485.750000,268.750000,0.253067,0.087087,0.000046,0.004104
26/9/2002 19:00,268.791667,731485.791667,268.791667,0.252929,0.087082,0.000044,0.004100
26/9/2002 20:00,268.833333,731485.833333,268.833333,0.252798,0.087078,0.000043,0.004095
26/9/2002 21:00,268.875000,731485.875000,268.875000,0.252698,0.087073,0.000042,0.004091
26/9/2002 22:00,268.916667,731485.916667,268.916667,0.252641,0.087068,0.000042,0.004086
26/9/2002 23:00,268.958333,731485.958333,268.958333,0.252613,0.087063,0.000043,0.004082
27/9/2002  0:00,269.000000,731486.000000,269.000000,0.252587,0.087058,0.000045,0.004078
27/9/2002  1:00,269.041667,731486.041667,269.041667,0.252540,0.087054,0.000046,0.004073
27/9/2002  2:00,269.083333,731486.083333,269.083333,0.252464,0.087049,0.000046,0.004069
27/9/2002  3:00,269.125000,731486.125000,269.125000,0.252357,0.087045,0.000046,0.004065
27/9/2002  4:00,269.166667,731486.166667,269.166667,0.252228,0.087039,0.000047,0.004060
27/9/2002  5:00,269.208333,731486.208333,269.208333,0.252085,0.087035,0.000046,0.004056
27/9/2002  6:00,269.250000,731486.250000,269.250000,0.251937,0.087030,0.000046,0.004052
27/9/2002  7:00,269.291667,731486.291667,269.291667,0.251790,0.087026,0.000046,0.004047
27/9/2002  8:00,269.333333,731486.333333,269.333333,0.251648,0.087021,0.000045,0.004043
27/9/2002  9:00,269.375000,731486.375000,269.375000,0.251510,0.087017,0.000045,0.004039
27/9/2002 10:00,269.416667,731486.416667,269.416667,0.251376,0.087012,0.000045,0.004035
27/9/2002 11:00,269.458333,731486.458333,269.458333,0.251244,0.087008,0.000044,0.004031
27/9/2002 12:00,269.500000,731486.500000,269.500000,0.251112,0.087003,0.000043,0.004027
27/9/2002 13:00,269.541667,731486.541667,269.541667,0.250978,0.086998,0.000043,0.004023
27/9/2002 14:00,269.583333,731486.583333,269.583333,0.250840,0.086994,0.000042,0.004018
27/9/2002 15:00,269.625000,731486.625000,269.625000,0.250700,0.086989,0.000041,0.004014
27/9/2002 16:00,269.666667,731486.666667,269.666667,0.250557,0.086984,0.000039,0.004010
27/9/2002 17:00,269.708333,731486.708333,269.708333,0.250412,0.086980,0.000038,0.004006
27/9/2002 18:00,269.750000,731486.750000,269.750000,0.250267,0.086975,0.000037,0.004002
27/9/2002 19:00,269.791667,731486.791667,269.791667,0.250121,0.086970,0.000036,0.003998
27/9/2002 20:00,269.833333,731486.833333,269.833333,0.249974,0.086966,0.000035,0.003995
27/9/2002 21:00,269.875000,731486.875000,269.875000,0.249826,0.086962,0.000034,0.003991
27/9/2002 22:00,269.916667,731486.916667,269.916667,0.249677,0.086957,0.000033,0.003987
27/9/2002 23:00,269.958333,731486.958333,269.958333,0.249526,0.086952,0.000033,0.003983
28/9/2002  0:00,270.000000,731487.000000,270.000000,0.249372,0.086947,0.000032,0.003979
28/9/2002  1:00,270.041667,731487.041667,270.041667,0.249215,0.086943,0.000032,0.003975
28/9/2002  2:00,270.083333,731487.083333,270.083333,0.249057,0.086938,0.000031,0.003971
28/9/2002  3:00,270.125000,731487.125000,270.125000,0.248896,0.086934,0.000031,0.003968
28/9/2002  4:00,270.166667,731487.166667,270.166667,0.250009,0.086935,0.000046,0.004301
28/9/2002  5:00,270.208333,731487.208333,270.208333,0.249696,0.086930,0.000040,0.004052
28/9/2002  6:00,270.250000,731487.250000,270.250000,0.249531,0.086927,0.000040,0.004047
28/9/2002  7:00,270.291667,731487.291667,270.291667,0.249457,0.086923,0.000043,0.004043
28/9/2002  8:00,270.333333,731487.333333,270.333333,0.249421,0.086919,0.000049,0.004038
28/9/2002  9:00,270.375000,731487.375000,270.375000,0.249322,0.086915,0.000054,0.004034
28/9/2002 10:00,270.416667,731487.416667,270.416667,0.249005,0.086911,0.000053,0.004029
28/9/2002 11:00,270.458333,731487.458333,270.458333,0.248667,0.086907,0.000051,0.004025
28/9/2002 12:00,270.500000,731487.500000,270.500000,0.248488,0.086902,0.000049,0.004021
28/9/2002 13:00,270.541667,731487.541667,270.541667,0.248475,0.086898,0.000049,0.004017
28/9/2002 14:00,270.583333,731487.583333,270.583333,0.248482,0.086892,0.000049,0.004013
28/9/2002 15:00,270.625000,731487.625000,270.625000,0.248393,0.086887,0.000049,0.004008
28/9/2002 16:00,270.666667,731487.666667,270.666667,0.248231,0.086882,0.000048,0.004004
28/9/2002 17:00,270.708333,731487.708333,270.708333,0.248075,0.086878,0.000047,0.004000
28/9/2002 18:00,270.750000,731487.750000,270.750000,0.247950,0.086873,0.000045,0.003996
28/9/2002 19:00,270.791667,731487.791667,270.791667,0.247835,0.086868,0.000043,0.003992
28/9/2002 20:00,270.833333,731487.833333,270.833333,0.247724,0.086863,0.000042,0.003988
28/9/2002 21:00,270.875000,731487.875000,270.875000,0.247635,0.086859,0.000041,0.003984
28/9/2002 22:00,270.916667,731487.916667,270.916667,0.247586,0.086854,0.000041,0.003980
28/9/2002 23:00,270.958333,731487.958333,270.958333,0.247568,0.086849,0.000042,0.003976
29/9/2002  0:00,271.000000,731488.000000,271.000000,0.247555,0.086844,0.000043,0.003972
29/9/2002  1:00,271.041667,731488.041667,271.041667,0.247524,0.086839,0.000044,0.003969
29/9/2002  2:00,271.083333,731488.083333,271.083333,0.247462,0.086833,0.000045,0.003965
29/9/2002  3:00,271.125000,731488.125000,271.125000,0.247368,0.086828,0.000045,0.003961
29/9/2002  4:00,271.166667,731488.166667,271.166667,0.247251,0.086824,0.000045,0.003957
29/9/2002  5:00,271.208333,731488.208333,271.208333,0.247122,0.086819,0.000045,0.003953
29/9/2002  6:00,271.250000,731488.250000,271.250000,0.246991,0.086814,0.000045,0.003949
29/9/2002  7:00,271.291667,731488.291667,271.291667,0.246863,0.086810,0.000044,0.003946
29/9/2002  8:00,271.333333,731488.333333,271.333333,0.246740,0.086805,0.000044,0.003942
29/9/2002  9:00,271.375000,731488.375000,271.375000,0.246621,0.086800,0.000044,0.003938
29/9/2002 10:00,271.416667,731488.416667,271.416667,0.246504,0.086795,0.000043,0.003934
29/9/2002 11:00,271.458333,731488.458333,271.458333,0.246387,0.086790,0.000043,0.003931
29/9/2002 12:00,271.500000,731488.500000,271.500000,0.246269,0.086786,0.000042,0.003927
29/9/2002 13:00,271.541667,731488.541667,271.541667,0.246149,0.086781,0.000042,0.003923
29/9/2002 14:00,271.583333,731488.583333,271.583333,0.246027,0.086777,0.000041,0.003920
29/9/2002 15:00,271.625000,731488.625000,271.625000,0.247166,0.086776,0.000054,0.004250
29/9/2002 16:00,271.666667,731488.666667,271.666667,0.246880,0.086772,0.000047,0.004003
29/9/2002 17:00,271.708333,731488.708333,271.708333,0.248019,0.086772,0.000062,0.004338
29/9/2002 18:00,271.750000,731488.750000,271.750000,0.250432,0.086777,0.000088,0.004783
29/9/2002 19:00,271.791667,731488.791667,271.791667,0.254135,0.086787,0.000131,0.005364
29/9/2002 20:00,271.833333,731488.833333,271.833333,0.259146,0.086799,0.000193,0.006113
29/9/2002 21:00,271.875000,731488.875000,271.875000,0.258594,0.086797,0.000172,0.004964
29/9/2002 22:00,271.916667,731488.916667,271.916667,0.260132,0.086803,0.000218,0.005353
29/9/2002 23:00,271.958333,731488.958333,271.958333,0.262020,0.086808,0.000264,0.005454
30/9/2002  0:00,272.000000,731489.000000,272.000000,0.265266,0.086816,0.000325,0.005975
30/9/2002  1:00,272.041667,731489.041667,272.041667,0.271590,0.086834,0.000432,0.007571
30/9/2002  2:00,272.083333,731489.083333,272.083333,0.283098,0.086869,0.000641,0.010467
30/9/2002  3:00,272.125000,731489.125000,272.125000,0.287264,0.086864,0.000658,0.008692
30/9/2002  4:00,272.166667,731489.166667,272.166667,0.299718,0.086911,0.000946,0.011553
30/9/2002  5:00,272.208333,731489.208333,272.208333,0.308393,0.086906,0.001065,0.010326
30/9/2002  6:00,272.250000,731489.250000,272.250000,0.312115,0.086908,0.001082,0.008893
30/9/2002  7:00,272.291667,731489.291667,272.291667,0.317910,0.086924,0.001314,0.010758
30/9/2002  8:00,272.333333,731489.333333,272.333333,0.321252,0.086926,0.001334,0.009946
30/9/2002  9:00,272.375000,731489.375000,272.375000,0.327167,0.086933,0.001458,0.010727
30/9/2002 10:00,272.416667,731489.416667,272.416667,0.332591,0.086935,0.001529,0.010366
30/9/2002 11:00,272.458333,731489.458333,272.458333,0.338457,0.086932,0.001612,0.009808
30/9/2002 12:00,272.500000,731489.500000,272.500000,0.344872,0.086929,0.001730,0.009758
30/9/2002 13:00,272.541667,731489.541667,272.541667,0.350529,0.086926,0.001792,0.009707
30/9/2002 14:00,272.583333,731489.583333,272.583333,0.355012,0.086922,0.001790,0.009658
30/9/2002 15:00,272.625000,731489.625000,272.625000,0.361916,0.086925,0.001822,0.010269
30/9/2002 16:00,272.666667,731489.666667,272.666667,0.371142,0.086925,0.001845,0.010388
30/9/2002 17:00,272.708333,731489.708333,272.708333,0.381368,0.086920,0.001864,0.009833
30/9/2002 18:00,272.750000,731489.750000,272.750000,0.395431,0.086920,0.002037,0.010444
30/9/2002 19:00,272.791667,731489.791667,272.791667,0.408849,0.086921,0.002208,0.010558
